t1,ch1,t2,ch2
-15.0,0.01911547660827637,-14.999999875,2.385679702758789
-14.98,0.02110796928405762,-14.979999875,2.4005863189697263
-14.96,0.012141752243041993,-14.959999875000001,2.4303995513916012
-14.94,0.010149259567260743,-14.939999875,2.445306167602539
-14.92,0.011145505905151369,-14.919999875,2.465181655883789
-14.9,0.016126737594604493,-14.899999875,2.485057144165039
-14.88,0.02310046195983887,-14.879999875000001,2.4999637603759766
-14.86,0.016126737594604493,-14.859999875,2.5198392486572265
-14.84,0.010149259567260743,-14.839999875,2.514870376586914
-14.82,0.018119230270385745,-14.819999875,2.5397147369384765
-14.8,0.016126737594604493,-14.799999875000001,2.5297769927978515
-14.780000000000001,0.013137998580932618,-14.779999875000001,2.5297769927978515
-14.76,0.017122983932495117,-14.759999875,2.5446836090087888
-14.74,0.01911547660827637,-14.739999875,2.5496524810791015
-14.72,0.014134244918823244,-14.719999875000001,2.5446836090087888
-14.700000000000001,0.017122983932495117,-14.699999875000001,2.5446836090087888
-14.68,0.012141752243041993,-14.679999875,2.5546213531494137
-14.66,0.012141752243041993,-14.659999875,2.5496524810791015
-14.64,0.015130491256713868,-14.639999875,2.5496524810791015
-14.620000000000001,0.014134244918823244,-14.619999875000001,2.5496524810791015
-14.6,0.01911547660827637,-14.599999875,2.5496524810791015
-14.58,0.011145505905151369,-14.579999875,2.5496524810791015
-14.56,0.012141752243041993,-14.559999875,2.5446836090087888
-14.540000000000001,0.011145505905151369,-14.539999875000001,2.5446836090087888
-14.52,0.006164274215698243,-14.519999875,2.5546213531494137
-14.5,0.018119230270385745,-14.499999875,2.5496524810791015
-14.48,0.013137998580932618,-14.479999875,2.5496524810791015
-14.46,0.010149259567260743,-14.459999875000001,2.5446836090087888
-14.44,0.01911547660827637,-14.439999875,2.5446836090087888
-14.42,0.012141752243041993,-14.419999875,2.5496524810791015
-14.4,0.011145505905151369,-14.399999875,2.5496524810791015
-14.38,0.017122983932495117,-14.379999875000001,2.5496524810791015
-14.36,0.008156766891479494,-14.359999875,2.5397147369384765
-14.34,0.010149259567260743,-14.339999875,2.5397147369384765
-14.32,0.005168027877807618,-14.319999875,2.5496524810791015
-14.3,0.013137998580932618,-14.299999875000001,2.5496524810791015
-14.280000000000001,0.016126737594604493,-14.279999875000001,2.5446836090087888
-14.26,0.01911547660827637,-14.259999875,2.5446836090087888
-14.24,0.017122983932495117,-14.239999875,2.564559097290039
-14.22,0.0320666790008545,-14.219999875000001,2.713625259399414
-14.200000000000001,0.03107043266296387,-14.199999875000001,2.822940444946289
-14.18,0.030074186325073245,-14.179999875,2.8378470611572264
-14.16,0.04003664970397949,-14.159999875,2.763313980102539
-14.14,0.02310046195983887,-14.139999875,2.6689054107666013
-14.120000000000001,0.020111722946166994,-14.119999875000001,2.5695279693603514
-14.1,0.02310046195983887,-14.099999875,2.485057144165039
-14.08,0.02708544731140137,-14.079999875,2.4204618072509763
-14.06,0.018119230270385745,-14.059999875,2.375741958618164
-14.040000000000001,0.018119230270385745,-14.039999875000001,2.3608353424072264
-14.02,0.012141752243041993,-14.019999875,2.365804214477539
-14.0,0.018119230270385745,-13.999999875,2.3807108306884763
-13.98,0.014134244918823244,-13.979999875,2.4005863189697263
-13.96,0.010149259567260743,-13.959999875000001,2.425430679321289
-13.94,0.018119230270385745,-13.939999875,2.445306167602539
-13.92,0.013137998580932618,-13.919999875,2.4602127838134766
-13.9,0.015130491256713868,-13.899999875,2.485057144165039
-13.88,0.017122983932495117,-13.879999875000001,2.4999637603759766
-13.86,0.018119230270385745,-13.859999875,2.5099015045166015
-13.84,0.0071605205535888675,-13.839999875,2.514870376586914
-13.82,0.016126737594604493,-13.819999875,2.524808120727539
-13.8,0.017122983932495117,-13.799999875000001,2.534745864868164
-13.780000000000001,0.013137998580932618,-13.779999875000001,2.534745864868164
-13.76,0.016126737594604493,-13.759999875,2.5397147369384765
-13.74,0.016126737594604493,-13.739999875,2.5446836090087888
-13.72,0.010149259567260743,-13.719999875000001,2.5446836090087888
-13.700000000000001,0.015130491256713868,-13.699999875000001,2.5496524810791015
-13.68,0.017122983932495117,-13.679999875,2.5546213531494137
-13.66,0.013137998580932618,-13.659999875,2.5496524810791015
-13.64,0.016126737594604493,-13.639999875,2.5496524810791015
-13.620000000000001,0.02110796928405762,-13.619999875000001,2.5446836090087888
-13.6,0.020111722946166994,-13.599999875,2.5446836090087888
-13.58,0.015130491256713868,-13.579999875,2.5446836090087888
-13.56,0.010149259567260743,-13.559999875,2.5496524810791015
-13.540000000000001,0.016126737594604493,-13.539999875000001,2.5546213531494137
-13.52,0.016126737594604493,-13.519999875,2.5446836090087888
-13.5,0.018119230270385745,-13.499999875,2.5496524810791015
-13.48,0.018119230270385745,-13.479999875,2.5496524810791015
-13.46,0.01911547660827637,-13.459999875000001,2.5397147369384765
-13.44,0.017122983932495117,-13.439999875,2.5496524810791015
-13.42,0.018119230270385745,-13.419999875,2.5446836090087888
-13.4,0.01911547660827637,-13.399999875,2.5546213531494137
-13.38,0.013137998580932618,-13.379999875000001,2.5446836090087888
-13.36,0.01911547660827637,-13.359999875,2.5496524810791015
-13.34,0.016126737594604493,-13.339999875,2.5496524810791015
-13.32,0.013137998580932618,-13.319999875,2.5496524810791015
-13.3,0.012141752243041993,-13.299999875000001,2.5446836090087888
-13.280000000000001,0.018119230270385745,-13.279999875000001,2.5496524810791015
-13.26,0.011145505905151369,-13.259999875,2.5446836090087888
-13.24,0.01911547660827637,-13.239999875,2.5595902252197265
-13.22,0.03306292533874512,-13.219999875000001,2.7086563873291016
-13.200000000000001,0.03107043266296387,-13.199999875000001,2.832878189086914
-13.18,0.03405917167663575,-13.179999875,2.8378470611572264
-13.16,0.026089200973510744,-13.159999875,2.7682828521728515
-13.14,0.026089200973510744,-13.139999875,2.663936538696289
-13.120000000000001,0.028081693649291996,-13.119999875000001,2.574496841430664
-13.1,0.026089200973510744,-13.099999875,2.4800882720947266
-13.08,0.01911547660827637,-13.079999875,2.415492935180664
-13.06,0.016126737594604493,-13.059999875,2.3807108306884763
-13.040000000000001,0.016126737594604493,-13.039999875000001,2.3707730865478513
-13.02,0.018119230270385745,-13.019999875,2.3707730865478513
-13.0,0.012141752243041993,-12.999999875,2.375741958618164
-12.98,0.012141752243041993,-12.979999875,2.395617446899414
-12.96,0.018119230270385745,-12.959999875000001,2.415492935180664
-12.94,0.016126737594604493,-12.939999875,2.435368423461914
-12.92,0.014134244918823244,-12.919999875,2.465181655883789
-12.9,0.011145505905151369,-12.899999875,2.485057144165039
-12.88,0.01911547660827637,-12.879999875000001,2.4999637603759766
-12.86,0.018119230270385745,-12.859999875,2.5099015045166015
-12.84,0.014134244918823244,-12.839999875,2.514870376586914
-12.82,0.016126737594604493,-12.819999875,2.524808120727539
-12.8,0.014134244918823244,-12.799999875000001,2.5397147369384765
-12.780000000000001,0.013137998580932618,-12.779999875000001,2.534745864868164
-12.76,0.013137998580932618,-12.759999875,2.5397147369384765
-12.74,0.011145505905151369,-12.739999875,2.5446836090087888
-12.72,0.017122983932495117,-12.719999875000001,2.5496524810791015
-12.700000000000001,0.009153013229370118,-12.699999875000001,2.5496524810791015
-12.68,0.015130491256713868,-12.679999875,2.5446836090087888
-12.66,0.016126737594604493,-12.659999875,2.5446836090087888
-12.64,0.013137998580932618,-12.639999875,2.5546213531494137
-12.620000000000001,0.015130491256713868,-12.619999875000001,2.5546213531494137
-12.6,0.012141752243041993,-12.599999875,2.5446836090087888
-12.58,0.013137998580932618,-12.579999875,2.5446836090087888
-12.56,0.01911547660827637,-12.559999875,2.5496524810791015
-12.540000000000001,0.013137998580932618,-12.539999875000001,2.5446836090087888
-12.52,0.0071605205535888675,-12.519999875,2.5496524810791015
-12.5,0.015130491256713868,-12.499999875,2.5496524810791015
-12.48,0.008156766891479494,-12.479999875,2.5446836090087888
-12.46,0.015130491256713868,-12.459999875000001,2.5446836090087888
-12.44,0.009153013229370118,-12.439999875,2.5397147369384765
-12.42,0.013137998580932618,-12.419999875,2.5446836090087888
-12.4,0.016126737594604493,-12.399999875,2.5496524810791015
-12.38,0.012141752243041993,-12.379999875000001,2.5446836090087888
-12.36,0.016126737594604493,-12.359999875,2.534745864868164
-12.34,0.011145505905151369,-12.339999875,2.5397147369384765
-12.32,0.011145505905151369,-12.319999875,2.5397147369384765
-12.3,0.013137998580932618,-12.299999875000001,2.5496524810791015
-12.280000000000001,0.011145505905151369,-12.279999875000001,2.534745864868164
-12.26,0.014134244918823244,-12.259999875,2.5397147369384765
-12.24,0.02110796928405762,-12.239999875,2.5546213531494137
-12.22,0.028081693649291996,-12.219999875000001,2.7086563873291016
-12.200000000000001,0.0320666790008545,-12.199999875000001,2.822940444946289
-12.18,0.03704791069030762,-12.179999875,2.8378470611572264
-12.16,0.02509295463562012,-12.159999875,2.7682828521728515
-12.14,0.024096708297729495,-12.139999875,2.6689054107666013
-12.120000000000001,0.028081693649291996,-12.119999875000001,2.5695279693603514
-12.1,0.022104215621948243,-12.099999875,2.485057144165039
-12.08,0.020111722946166994,-12.079999875,2.415492935180664
-12.06,0.008156766891479494,-12.059999875,2.3707730865478513
-12.040000000000001,0.015130491256713868,-12.039999875000001,2.355866470336914
-12.02,0.012141752243041993,-12.019999875,2.3608353424072264
-12.0,0.0071605205535888675,-11.999999875,2.3707730865478513
-11.98,0.016126737594604493,-11.979999875,2.3906485748291013
-11.96,0.01911547660827637,-11.959999875000001,2.425430679321289
-11.94,0.017122983932495117,-11.939999875,2.4303995513916012
-11.92,0.01911547660827637,-11.919999875,2.4602127838134766
-11.9,0.014134244918823244,-11.899999875,2.4900260162353516
-11.88,0.016126737594604493,-11.879999875000001,2.494994888305664
-11.86,0.009153013229370118,-11.859999875,2.5099015045166015
-11.84,0.010149259567260743,-11.839999875,2.514870376586914
-11.82,0.012141752243041993,-11.819999875,2.514870376586914
-11.8,0.009153013229370118,-11.799999875000001,2.534745864868164
-11.78,0.012141752243041993,-11.779999875,2.524808120727539
-11.76,0.011145505905151369,-11.759999875,2.5397147369384765
-11.74,0.014134244918823244,-11.739999875,2.534745864868164
-11.72,0.018119230270385745,-11.719999875000001,2.5446836090087888
-11.700000000000001,0.018119230270385745,-11.699999875000001,2.5446836090087888
-11.68,0.014134244918823244,-11.679999875,2.5496524810791015
-11.66,0.015130491256713868,-11.659999875,2.5496524810791015
-11.64,0.013137998580932618,-11.639999875,2.5397147369384765
-11.620000000000001,0.015130491256713868,-11.619999875000001,2.5397147369384765
-11.6,0.013137998580932618,-11.599999875,2.5397147369384765
-11.58,0.016126737594604493,-11.579999875,2.5397147369384765
-11.56,0.011145505905151369,-11.559999875,2.534745864868164
-11.540000000000001,0.012141752243041993,-11.539999875000001,2.5446836090087888
-11.52,0.013137998580932618,-11.519999875,2.5546213531494137
-11.5,0.017122983932495117,-11.499999875,2.5496524810791015
-11.48,0.017122983932495117,-11.479999875,2.5446836090087888
-11.46,0.01911547660827637,-11.459999875000001,2.5446836090087888
-11.44,0.013137998580932618,-11.439999875,2.5446836090087888
-11.42,0.016126737594604493,-11.419999875,2.5496524810791015
-11.4,0.020111722946166994,-11.399999875,2.5397147369384765
-11.38,0.012141752243041993,-11.379999875000001,2.5397147369384765
-11.36,0.012141752243041993,-11.359999875,2.5446836090087888
-11.34,0.01911547660827637,-11.339999875,2.534745864868164
-11.32,0.013137998580932618,-11.319999875,2.5397147369384765
-11.3,0.020111722946166994,-11.299999875000001,2.5446836090087888
-11.28,0.016126737594604493,-11.279999875,2.5446836090087888
-11.26,0.015130491256713868,-11.259999875,2.5397147369384765
-11.24,0.020111722946166994,-11.239999875,2.5546213531494137
-11.22,0.03107043266296387,-11.219999875000001,2.713625259399414
-11.200000000000001,0.03405917167663575,-11.199999875000001,2.832878189086914
-11.18,0.03904040336608887,-11.179999875,2.832878189086914
-11.16,0.02310046195983887,-11.159999875,2.7682828521728515
-11.14,0.02708544731140137,-11.139999875,2.663936538696289
-11.120000000000001,0.02310046195983887,-11.119999875000001,2.5695279693603514
-11.1,0.02110796928405762,-11.099999875,2.4800882720947266
-11.08,0.016126737594604493,-11.079999875,2.415492935180664
-11.06,0.017122983932495117,-11.059999875,2.385679702758789
-11.040000000000001,0.015130491256713868,-11.039999875000001,2.3608353424072264
-11.02,0.010149259567260743,-11.019999875,2.3608353424072264
-11.0,0.02310046195983887,-10.999999875,2.375741958618164
-10.98,0.014134244918823244,-10.979999875,2.3906485748291013
-10.96,0.014134244918823244,-10.959999875000001,2.4204618072509763
-10.94,0.022104215621948243,-10.939999875,2.4403372955322267
-10.92,0.014134244918823244,-10.919999875,2.4502750396728517
-10.9,0.015130491256713868,-10.899999875,2.4800882720947266
-10.88,0.015130491256713868,-10.879999875000001,2.494994888305664
-10.86,0.014134244918823244,-10.859999875,2.504932632446289
-10.84,0.011145505905151369,-10.839999875,2.524808120727539
-10.82,0.017122983932495117,-10.819999875,2.524808120727539
-10.8,0.015130491256713868,-10.799999875000001,2.524808120727539
-10.78,0.015130491256713868,-10.779999875,2.534745864868164
-10.76,0.013137998580932618,-10.759999875,2.5297769927978515
-10.74,0.017122983932495117,-10.739999875,2.5446836090087888
-10.72,0.018119230270385745,-10.719999875000001,2.534745864868164
-10.700000000000001,0.02110796928405762,-10.699999875000001,2.5397147369384765
-10.68,0.015130491256713868,-10.679999875,2.5397147369384765
-10.66,0.015130491256713868,-10.659999875,2.5496524810791015
-10.64,0.014134244918823244,-10.639999875,2.5397147369384765
-10.620000000000001,0.01911547660827637,-10.619999875000001,2.5496524810791015
-10.6,0.017122983932495117,-10.599999875,2.5446836090087888
-10.58,0.017122983932495117,-10.579999875,2.5397147369384765
-10.56,0.014134244918823244,-10.559999875,2.5446836090087888
-10.540000000000001,0.015130491256713868,-10.539999875000001,2.5446836090087888
-10.52,0.016126737594604493,-10.519999875,2.5446836090087888
-10.5,0.020111722946166994,-10.499999875,2.5496524810791015
-10.48,0.014134244918823244,-10.479999875,2.5397147369384765
-10.46,0.017122983932495117,-10.459999875000001,2.5446836090087888
-10.44,0.014134244918823244,-10.439999875,2.5496524810791015
-10.42,0.013137998580932618,-10.419999875,2.5496524810791015
-10.4,0.011145505905151369,-10.399999875,2.5397147369384765
-10.38,0.01911547660827637,-10.379999875000001,2.5446836090087888
-10.36,0.016126737594604493,-10.359999875,2.5446836090087888
-10.34,0.020111722946166994,-10.339999875,2.534745864868164
-10.32,0.017122983932495117,-10.319999875,2.5446836090087888
-10.3,0.010149259567260743,-10.299999875000001,2.5446836090087888
-10.28,0.010149259567260743,-10.279999875,2.5397147369384765
-10.26,0.010149259567260743,-10.259999875,2.5446836090087888
-10.24,0.014134244918823244,-10.239999875,2.5546213531494137
-10.22,0.03306292533874512,-10.219999875000001,2.723563003540039
-10.200000000000001,0.04003664970397949,-10.199999875000001,2.852753677368164
-10.18,0.03306292533874512,-10.179999875,2.862691421508789
-10.16,0.02907793998718262,-10.159999875,2.7782205963134765
-10.14,0.030074186325073245,-10.139999875,2.6689054107666013
-10.120000000000001,0.02310046195983887,-10.119999875000001,2.564559097290039
-10.1,0.02310046195983887,-10.099999875,2.475119400024414
-10.08,0.024096708297729495,-10.079999875,2.425430679321289
-10.06,0.017122983932495117,-10.059999875,2.385679702758789
-10.040000000000001,0.015130491256713868,-10.039999875000001,2.365804214477539
-10.02,0.014134244918823244,-10.019999875,2.365804214477539
-10.0,0.016126737594604493,-9.999999875,2.375741958618164
-9.98,0.0071605205535888675,-9.979999875,2.385679702758789
-9.96,0.012141752243041993,-9.959999875000001,2.405555191040039
-9.94,0.012141752243041993,-9.939999875,2.4303995513916012
-9.92,0.009153013229370118,-9.919999875,2.4602127838134766
-9.9,0.016126737594604493,-9.899999875,2.475119400024414
-9.88,0.012141752243041993,-9.879999875000001,2.494994888305664
