freq,gain,phase
0.04470348358154297,7.974501883203664,-96.92241520932633
0.059604644775390625,10.37242979681906,-99.70223869678087
0.07450580596923828,12.258696793319304,-101.43853680751815
0.08940696716308594,13.70413278220796,-103.71204033949778
0.1043081283569336,15.011561974534306,-105.15657527530328
0.1341104507446289,17.013789686648856,-109.42508756734046
0.16391277313232422,18.634494191753667,-113.29091335395074
0.19371509552001953,20.042316936195075,-117.42027464843903
0.2384185791015625,21.443644494093938,-122.76404662274527
0.2980232238769531,23.005997213499846,-129.3341575452046
0.35762786865234375,24.049338408899075,-136.25918243942257
0.4470348358154297,25.18477559423626,-144.89749346010558
0.5364418029785156,25.919046617185018,-152.588013244836
0.6556510925292969,26.504079360384733,-162.27995055582852
0.8046627044677734,26.86257172235026,-172.112673913839
0.9685754776000977,26.98879403264694,179.39063133889374
1.1920928955078125,26.785182634687658,169.51475409959073
1.4454126358032227,26.395808792153083,160.03514221918778
1.773238182067871,25.77685454084044,150.56628003933693
2.16066837310791,24.911480831407612,142.89872149965373
2.6226043701171875,23.939780072202627,135.4696196394269
3.203749656677246,22.61038532131621,128.53369937114752
3.904104232788086,21.335481457917034,122.67303862469176
4.753470420837402,19.982798077815293,117.44127464603396
5.796551704406738,18.41470416989828,113.06883438259173
7.078051567077637,16.784328053189643,108.76349002828316
8.612871170043945,15.236637670807946,106.22012030207058
10.505318641662598,13.620778578511413,103.19750811031285
12.814998626708984,12.070349186983995,101.28878000549966
15.616416931152344,10.339090583649739,99.01445700614116
19.043684005737305,8.775379687574617,97.91398804899693
23.2011079788208,7.137190588763303,96.12874500868276
28.28240394592285,5.479264129421591,95.24061879696117
34.48128700256348,3.8825040966045377,94.69156348711424
42.03617572784424,2.197248819891732,94.1873282661474
51.24509334564209,0.6355914738410242,93.35261175029754
62.48056888580322,-1.199991840101993,92.49115520220154
76.15983486175537,-2.763497172700926,93.21046590862822
92.84913539886475,-4.620759960581316,92.50040954795503
113.17431926727295,-6.279260953436544,92.53798408793472
137.96985149383545,-8.083475469979643,92.50813571151377
168.1894063949585,-9.84294963515909,91.95956840639225
205.03997802734375,-11.770317885376997,92.82223149279346
249.9520778656006,-13.82127294463527,91.88618672987332
304.6989440917969,-14.522772067374053,92.58032599130583
371.4412450790405,-17.033877138498884,94.78115618949076
452.8164863586426,-18.691849109444373,88.42701313909836
551.9986152648926,-20.371148082105286,88.1775816035306
672.9066371917725,-22.747623232560365,95.00396832748386
820.3089237213135,-23.49020576851173,94.9049785774239
1000.0020265579224,-23.59243886128452,89.21628466064183
