freq,gain,phase
0.998377799987793,-0.028476233964062084,-1.8093851780624202
1.1175870895385742,-0.024561124898405045,-1.9941901460444327
1.2516975402832031,-0.02959974565574468,-2.2335048222684004
1.4156103134155273,-0.03618507282937961,-2.52670956274008
1.5795230865478516,-0.03629725732088851,-2.7997887810403674
1.773238182067871,-0.035545545156857414,-3.136909688940012
1.996755599975586,-0.04070985451302746,-3.599427794103927
2.2351741790771484,-0.04376106108769159,-3.994669300276487
2.518296241760254,-0.0522038132740835,-4.478290969041988
2.816319465637207,-0.06370237174979765,-4.999176683149
3.159046173095703,-0.06948364589335523,-5.601441007929795
3.546476364135742,-0.07409325069080144,-6.263904109143886
3.978610038757324,-0.09410802662861117,-7.0393019776365
4.470348358154297,-0.10387773491881554,-7.913852428018299
5.0067901611328125,-0.12501152435847324,-8.816519583358884
5.617737770080566,-0.15445539850200168,-9.868092065461056
6.303191184997559,-0.17531974290575764,-11.035670896831187
7.078051567077637,-0.21828847345252128,-12.339247284672624
7.942318916320801,-0.25142696334197334,-13.819258124080259
8.910894393920898,-0.30314758015183674,-15.4526845740801
9.998679161071777,-0.37259527863665876,-17.24974247602069
11.220574378967285,-0.4614350258141103,-19.21538903218248
12.59148120880127,-0.5514353488496538,-21.434722293969
14.126300811767578,-0.6775758844796098,-23.801353936735545
15.854835510253906,-0.8249552335523631,-26.421055956873058
17.777085304260254,-0.9955246112921147,-29.219939951656112
19.95265483856201,-1.2047958348134933,-32.2690868397233
22.38154411315918,-1.4584057096939487,-35.597145048802716
25.12335777282715,-1.743390260037643,-39.05921119558107
28.178095817565918,-2.087271121845625,-42.74343402277818
31.620264053344727,-2.483663642163844,-46.68654766032659
35.47966480255127,-2.9374529296334178,-50.63001029621973
39.81590270996094,-3.445796835836157,-54.71394463885169
44.67368125915527,-4.010484456285568,-58.91324011230932
50.11260509490967,-4.672308856639268,-63.21580686583522
56.236982345581055,-5.394984199912155,-67.45018331233523
63.09151649475098,-6.1473221993973475,-71.71274256680366
70.79541683197021,-6.935381392407378,-76.05735635915276
79.43809032440186,-7.793554164399298,-80.35230962445576
89.12384510040283,-8.661181617960118,-84.70599069152759
100.00169277191162,-9.580416042588785,-88.99760694747016
112.20574378967285,-10.592946560832274,-93.24859552183298
125.89991092681885,-11.632539637076407,-97.5450927345982
141.24810695648193,-12.677023208467089,-101.84931524488839
158.48875045776367,-13.786157147203683,-106.27539557793305
177.83045768737793,-14.96021164405239,-110.62405102355952
199.52654838562012,-16.19319323879717,-115.18203826585965
223.8750457763672,-17.448226873517555,-119.33282231940585
251.18887424468994,-18.77514674645376,-123.91339140094247
281.84056282043457,-20.16782779764427,-127.77739016437224
316.23244285583496,-21.66714500144487,-132.25989574889678
354.81154918670654,-23.042002952405095,-135.8308705165048
398.11432361602783,-24.54155365473881,-140.40144397410126
446.67720794677734,-26.025724135275855,-143.63648351213695
501.18565559387207,-27.4651953827209,-146.52842857183137
562.3400211334229,-28.975315458853366,-150.26327544824167
630.9598684310913,-30.8754050727207,-153.15719319037106
707.9392671585083,-32.026732127693876,-156.08237280819367
794.3212985992432,-33.80738134647541,-159.9045657014086
891.2533521652222,-35.58982186569092,-164.2685052686812
1000.0020265579224,-37.210942429212196,-163.56407098265285
1122.012734413147,-38.924086184526,-165.16269326547035
1258.9246034622192,-41.35049562390999,-164.0468147031213
1412.5406742095947,-43.419884549953984,-165.73410748439682
1584.8875045776367,-45.86298132498381,-175.8065103858175
1778.2747745513916,-49.150748253568885,-154.20019883640916
1995.2654838562012,-48.82727563091828,-165.649093283281
2238.720655441284,-49.97113028369883,-163.49600072003466
2511.8887424468994,-61.56425147814546,156.98536677769613
2818.375825881958,-56.52049981725738,-163.4001621287596
3162.279725074768,-53.116873797254634,172.50669601343756
3548.1303930282593,-56.462127382364926,165.9678168566362
3981.068730354309,-59.01323940860115,-135.05684742790925
4466.831684112549,-58.87717611780875,-130.6119010148078
5011.871457099915,-52.770367933864904,158.18759009287461
5623.415112495422,-61.48566172871399,148.76335760525967
6309.568881988525,-61.731417019431156,-110.63145985083887
7079.452276229858,-60.54505041650481,168.72153640219926
7943.287491798401,-67.70815198555887,10.15568801598649
8912.503719329834,-47.66715265796115,173.02344921862675
10000.00536441803,-50.05773091219475,-154.6153996696248
11220.186948776245,-58.538349154928454,159.47933347020526
12589.260935783386,-47.45309563130351,171.54272244533306
14125.37693977356,-46.32301670413703,-166.4240555135923
15848.934650421143,-49.50451879362181,-162.06858667673865
17782.792448997498,-54.26504484514324,-108.53100513585757
19952.625036239624,-46.570909201744584,-161.68292151539998
22387.20655441284,-47.967130271003626,-179.2442339909763
25118.857622146606,-48.99064750491651,-162.6693747516534
28183.83276462555,-51.083100059838586,173.58275074751765
31622.782349586487,-51.17792517678507,-172.44791424904076
35481.33373260498,-48.09732054661776,163.73428455503728
39810.71710586548,-47.25265091316051,160.066819865256
44668.36154460907,-48.7012146591455,153.29435335247544
50118.72947216034,-48.33508924907531,-166.12550674792163
56234.13622379303,-47.479016967917296,152.1824880502026
63095.733523368835,-50.79372747817665,154.76857937724972
70794.58236694336,-49.94495635256716,142.62252620193354
79432.83021450043,-50.55846153565384,160.23067695400843
89125.09679794312,-46.85586174838464,172.94292361929828
99999.99403953552,-46.13451394686233,163.04405098627424
