freq,gain,phase
0.998377799987793,-0.13747886477462204,-1.2054810573997534
1.1175870895385742,-0.14539206205155447,-1.3622835245867024
1.2516975402832031,-0.14172951760046298,-1.5523672163404583
1.4156103134155273,-0.14459962501836068,-1.7209583617431339
1.5795230865478516,-0.14647695897453805,-1.9162350945237865
1.773238182067871,-0.1483282812223686,-2.162659392176225
1.996755599975586,-0.1482311386378498,-2.413033484044311
2.2351741790771484,-0.14898550654583562,-2.6953709702480073
2.518296241760254,-0.14835837948800534,-3.0422764405868983
2.816319465637207,-0.1600620546546071,-3.3703598387748976
3.159046173095703,-0.15470793178813189,-3.800513372976327
3.546476364135742,-0.1644310237822731,-4.302800445001126
3.978610038757324,-0.17057836753164707,-4.763166232160329
4.470348358154297,-0.16843336115903879,-5.347879734580252
5.0067901611328125,-0.17603751614116908,-6.017493254947554
5.617737770080566,-0.18766144463681536,-6.73007009273079
6.303191184997559,-0.1952917179936139,-7.575216387196754
7.078051567077637,-0.21000835758936465,-8.474860241155534
7.942318916320801,-0.22356949237389634,-9.51719241500742
8.910894393920898,-0.2427596455962615,-10.627447483785335
9.998679161071777,-0.2679997652200306,-11.921525490537423
11.220574378967285,-0.30449335941257033,-13.341642518090268
12.59148120880127,-0.3316018343094846,-14.900276638381495
14.126300811767578,-0.38085564799258387,-16.703594575332435
15.854835510253906,-0.4348793289617358,-18.67190453837069
17.777085304260254,-0.5045204383744707,-20.867541024709254
19.95265483856201,-0.5881438675316977,-23.299732021628778
22.38154411315918,-0.6920023223864425,-26.000087426738716
25.12335777282715,-0.8199337590609794,-29.01477733166169
28.178095817565918,-0.9779007359222226,-32.221586345575844
31.620264053344727,-1.168479797505927,-35.834865908398065
35.47966480255127,-1.394938925620942,-39.748206296583746
39.81590270996094,-1.6722839318525076,-43.97046020777097
44.67368125915527,-2.0044554555229235,-48.56912618144714
50.11260509490967,-2.384060218353535,-53.42341340680247
56.236982345581055,-2.8541497276255603,-58.6315608699006
63.09151649475098,-3.4016279810856127,-64.01603258508709
70.79541683197021,-4.025293943634555,-69.81055426408821
79.43809032440186,-4.768322690620829,-75.60853998199816
89.12384510040283,-5.6238306273989345,-81.58049981080522
100.00169277191162,-6.5318556905632095,-87.67302768555257
112.20574378967285,-7.515805159714564,-93.73369699324026
125.89991092681885,-8.60874062066413,-99.81304143217973
141.24810695648193,-9.794919427778199,-105.71229962526841
158.48875045776367,-11.06630109996209,-111.50728516855811
177.83045768737793,-12.397746241497,-117.25949941873711
199.52654838562012,-13.80729120961422,-122.2779146179979
223.8750457763672,-15.28201841338398,-127.51196014298645
251.18887424468994,-16.853042183764234,-132.19820030293903
281.84056282043457,-18.430964169957292,-136.8055703946495
316.23244285583496,-20.026863922627378,-140.984520497139
354.81154918670654,-21.68660471181922,-144.94814979536955
398.11432361602783,-23.271791659815825,-147.79279449317087
446.67720794677734,-25.01743305620669,-152.25392365889732
501.18565559387207,-26.510876238806354,-154.34506716818987
562.3400211334229,-28.09119804878566,-158.53999745663165
630.9598684310913,-29.74967132333278,-160.01528313472312
707.9392671585083,-31.70755307859921,-160.19996400070426
794.3212985992432,-32.94086369649851,-163.9303638396749
891.2533521652222,-35.014993799844845,-166.53601853857504
1000.0020265579224,-36.60786818419497,-166.4050083350938
1122.012734413147,-37.95025038900502,-168.2355848241662
1258.9246034622192,-40.79068661431908,-167.96663548735927
1412.5406742095947,-42.864582761125796,-170.667074615305
1584.8875045776367,-45.68891799557398,-175.67394907990763
1778.2747745513916,-51.33370892035548,-156.95016002798016
1995.2654838562012,-49.40006647829208,-172.65489498463276
2238.720655441284,-52.12782137958163,-161.16305856695445
2511.8887424468994,-56.29922112498396,171.16314268528862
2818.375825881958,-54.97758474440893,-148.12746965782634
3162.279725074768,-54.287417089993475,-141.65005373503527
3548.1303930282593,-53.38286899574351,162.9794054627691
3981.068730354309,-57.85447236423104,-156.88229626856864
4466.831684112549,-62.069091541757544,138.21571362911587
5011.871457099915,-62.74742134092342,54.60818655087625
5623.415112495422,-51.92770130767453,152.07375279604312
6309.568881988525,-56.599539257512255,-161.894245062148
7079.452276229858,-55.18860925887572,-148.92514471137667
7943.287491798401,-66.51519002706932,170.15934980545774
8912.503719329834,-49.61782912075907,-177.1722190547472
10000.00536441803,-52.5252278911277,142.21908670446956
11220.186948776245,-48.01516326937048,-170.6870971439255
12589.260935783386,-48.91427691702059,173.05198313168987
14125.37693977356,-47.77212801653291,160.86276084731068
15848.934650421143,-47.76187176289678,-176.3185915002013
17782.792448997498,-52.164749394611576,-155.4278052030834
19952.625036239624,-45.61127098003108,167.53914167167747
22387.20655441284,-50.14185891681552,-178.13782755184428
25118.857622146606,-45.26174075603846,-170.84036786859153
28183.83276462555,-52.47557988262499,177.26772799592132
31622.782349586487,-46.948177734587304,-161.2188458926121
35481.33373260498,-47.8254993928017,-168.29165717062833
39810.71710586548,-45.837048505689694,179.26561458580727
44668.36154460907,-46.12255185911071,168.75866852906884
50118.72947216034,-48.11803976572298,152.3559129815592
56234.13622379303,-47.23327607024923,175.88571446756785
63095.733523368835,-48.23284928640561,162.7551471897343
70794.58236694336,-47.87459165409703,173.40226009730782
79432.83021450043,-47.22670294613824,-177.87123518973002
89125.09679794312,-50.33051444836816,167.53833198585343
99999.99403953552,-47.17719479466007,138.7811340022797
