freq,gain,phase
0.998377799987793,-65.90828047181998,-35.76859265364902
1.1175870895385742,-70.02390774602208,18.39208529285736
1.2516975402832031,-66.71963892759779,-22.91383264253837
1.4156103134155273,-71.97704701192848,-53.453746225117165
1.5795230865478516,-68.23106998246479,-105.8063932592603
1.773238182067871,-68.21506959722527,-145.6494276021484
1.996755599975586,-74.53230443483312,-176.55676224818427
2.2351741790771484,-64.55804117091391,-48.80594982308577
2.518296241760254,-63.72617381579262,-126.84085546143574
2.816319465637207,-72.73615141046751,-7.9128794146681924
3.159046173095703,-66.78002565511504,-176.44298053932823
3.546476364135742,-62.22176054547536,118.47176716769685
3.978610038757324,-73.28262707485807,-173.67592572382324
4.470348358154297,-72.4892154948037,-110.88185512477196
5.0067901611328125,-69.62384953503127,-140.22511618054102
5.617737770080566,-76.3868186803625,122.89744741925625
6.303191184997559,-68.87879384347451,151.37388210015038
7.078051567077637,-65.04292572091387,95.42128585435665
7.942318916320801,-63.78125084871557,129.88354996198967
8.910894393920898,-71.05073309625178,3.07253134569237
9.998679161071777,-67.99038355702348,114.15783612958036
11.220574378967285,-81.20874027145662,44.05663536878075
12.59148120880127,-64.90966284340809,47.62759153290851
14.126300811767578,-65.87806769510293,157.42686794577932
15.854835510253906,-80.72232518075269,158.0488571706017
17.777085304260254,-67.38054725194641,123.6526325581188
19.95265483856201,-67.18781650610181,127.00549536545032
22.38154411315918,-64.95509979757523,50.6699826311397
25.12335777282715,-61.91778773143636,110.40885202399886
28.178095817565918,-69.6331365427444,-175.9978745223908
31.620264053344727,-71.1531858445845,15.515761744593142
35.47966480255127,-68.04952204635404,155.11162227662112
39.81590270996094,-62.96712427179773,133.52038501655719
44.67368125915527,-67.0691338729201,-179.42832369970128
50.11260509490967,-66.53825828354982,-29.763523406862262
56.236982345581055,-65.78090313559058,124.84913466767748
63.09151649475098,-65.77838330880024,131.23580612721236
70.79541683197021,-72.16832538046086,72.95850704841747
79.43809032440186,-62.02118939538608,116.66536295394046
89.12384510040283,-61.774680872763554,144.3890474379936
100.00169277191162,-56.566589436031975,120.45622721328854
112.20574378967285,-72.84862914973887,122.34468545779787
125.89991092681885,-72.09142987431336,-167.67449758076057
141.24810695648193,-60.33990379978812,106.252155777111
158.48875045776367,-63.246279315832055,60.21555075489228
177.83045768737793,-62.775815808171345,131.34540363364084
199.52654838562012,-61.82979155436793,129.7420457428791
223.8750457763672,-54.21210134904057,108.41873654670717
251.18887424468994,-60.47570918914446,123.53217746762749
281.84056282043457,-61.136233376503675,114.84539804493485
316.23244285583496,-54.21484816506049,74.87919591861898
354.81154918670654,-51.827165758582225,109.57741158619298
398.11432361602783,-54.47099513810723,106.31261361007256
446.67720794677734,-53.61593694379357,92.46973543241285
501.18565559387207,-52.92095834669462,96.22194533951689
562.3400211334229,-50.672938161601806,94.47872714655392
630.9598684310913,-49.34578204750083,97.6562343928467
707.9392671585083,-48.111965284593126,85.14963926671993
794.3212985992432,-46.85088375289914,91.37184624020287
891.2533521652222,-46.757365196507614,89.90612621405363
1000.0020265579224,-46.353772027622654,91.30887244806841
1122.012734413147,-44.25586982248568,89.09371157600008
1258.9246034622192,-42.78428211885267,81.87107795208091
1412.5406742095947,-41.34854752591225,79.69603096285881
1584.8875045776367,-41.62664819836961,82.58149425378411
1778.2747745513916,-40.845992097428834,80.13026966706038
1995.2654838562012,-39.519265343107705,81.28572473102143
2238.720655441284,-39.11229600778608,78.26313599916021
2511.8887424468994,-36.65372191802679,74.91881445505308
2818.375825881958,-36.25453010757562,70.23929560505634
3162.279725074768,-36.01828237822374,64.43451308169413
3548.1303930282593,-34.512691764274976,63.68793263849652
3981.068730354309,-33.8440091196351,59.57014517978606
4466.831684112549,-33.13885356960839,57.80212138567547
5011.871457099915,-32.58350632850405,52.02496451366459
5623.415112495422,-32.39578254304144,51.77165425137831
6309.568881988525,-31.649324801565683,42.59866649792823
7079.452276229858,-31.257839780935353,41.97549598220957
7943.287491798401,-31.21132671986534,37.54116431450845
8912.503719329834,-31.083010907240585,36.53296063391049
10000.00536441803,-30.956469558649683,29.009454616572555
11220.186948776245,-30.766774007431117,28.393433837729088
12589.260935783386,-30.617020095489767,24.809749954526453
14125.37693977356,-30.438368728405713,24.41997017855774
15848.934650421143,-29.93164012578371,20.580354040207077
17782.792448997498,-29.91244062132779,19.059031784438503
19952.625036239624,-30.36693094229242,19.738573630530613
22387.20655441284,-30.070707171425298,15.499922890866499
25118.857622146606,-29.62585830507027,13.257916590110588
28183.83276462555,-30.16115568913753,11.844127679339012
31622.782349586487,-29.84916703807024,12.475790589176935
35481.33373260498,-29.694580672069392,11.60377013948145
39810.71710586548,-29.817784433519915,9.846675667451974
44668.36154460907,-29.755279580209326,9.978308112378206
50118.72947216034,-29.762539775323805,8.195166747420032
56234.13622379303,-29.428655036990975,6.776907768408128
63095.733523368835,-29.773921213179847,5.9236345022284045
70794.58236694336,-29.512571485104626,4.619895687126097
79432.83021450043,-29.65863736764156,7.084570791434328
89125.09679794312,-29.720964022175835,4.651369772854255
99999.99403953552,-29.460003118447485,5.317124855275893
