freq,gain,phase
0.998377799987793,-66.83120788952691,155.16245953084686
1.1175870895385742,-89.64598747057278,-47.300723683156434
1.2516975402832031,-66.73619673841307,147.08956779607252
1.4156103134155273,-72.42277936476032,138.29072375496293
1.5795230865478516,-70.46284560081925,-74.5942328619658
1.773238182067871,-66.99882829583757,168.21650067247106
1.996755599975586,-73.62237717605267,-158.8587053372337
2.2351741790771484,-58.0514214779098,166.70894768333707
2.518296241760254,-61.46925821043338,168.01544049662638
2.816319465637207,-58.05360491148795,-176.4934161479247
3.159046173095703,-59.85512340616105,-178.64550429910247
3.546476364135742,-56.477388912989134,160.6629334565183
3.978610038757324,-53.66331647142454,172.06987325624613
4.470348358154297,-54.74292718156016,166.36572306764586
5.0067901611328125,-52.315106754007054,175.01123089401105
5.617737770080566,-51.4157120570787,163.84411076439707
6.303191184997559,-49.04255412012316,154.7935202385325
7.078051567077637,-47.93218694093886,153.3360895243976
7.942318916320801,-46.1873583335028,154.23175733314636
8.910894393920898,-44.012563502057446,153.64119662925216
9.998679161071777,-42.779965853753055,144.59971163157965
11.220574378967285,-40.54934991577929,145.47597584086378
12.59148120880127,-38.22392041246789,137.06361497252777
14.126300811767578,-36.775298515666194,134.67165412369275
15.854835510253906,-35.43661077322638,125.93518949466747
17.777085304260254,-33.26834976213022,122.54123444210644
19.95265483856201,-31.821487842245805,115.51177143537699
22.38154411315918,-29.989460917630698,109.37710741060462
25.12335777282715,-28.805606033120593,102.98310928296571
28.178095817565918,-27.291833773528353,94.90028386818564
31.620264053344727,-25.91922557254638,87.08354958025043
35.47966480255127,-24.929656235899195,79.56719981707832
39.81590270996094,-23.842849138594705,71.66673797428923
44.67368125915527,-22.997379791119087,63.124881051669824
50.11260509490967,-22.17934118552224,54.485702269158466
56.236982345581055,-21.583146091529613,45.63242268881834
63.09151649475098,-21.05218741809459,37.148543481873055
70.79541683197021,-20.624481842815054,28.874974862043043
79.43809032440186,-20.32680686622208,20.48842637365301
89.12384510040283,-20.08948013022742,11.632197545550493
100.00169277191162,-20.06417708654261,3.4316629570633572
112.20574378967285,-20.088221499729695,-5.3276506495185165
125.89991092681885,-20.217287132481218,-13.638334221935722
141.24810695648193,-20.409144083836843,-22.349604785424617
158.48875045776367,-20.667962509653357,-30.725043946623636
177.83045768737793,-21.06974816781054,-39.19562012078948
199.52654838562012,-21.59786770281162,-47.57033012346692
223.8750457763672,-22.284211498115617,-56.22385440496493
251.18887424468994,-23.04889474346808,-64.66058221016728
281.84056282043457,-23.934178923197994,-73.18052040373053
316.23244285583496,-25.059143749855515,-81.37794657716869
354.81154918670654,-26.15279608197926,-88.74621215895188
398.11432361602783,-27.451013618831425,-97.14922026029183
446.67720794677734,-28.960316784384915,-104.33922728495176
501.18565559387207,-30.33282046145493,-110.84486231997828
562.3400211334229,-31.88466880672991,-116.75000135191222
630.9598684310913,-33.81572640213478,-121.33147761455326
707.9392671585083,-35.97152188344687,-129.3203453536686
794.3212985992432,-37.046697676057605,-132.3037832916595
891.2533521652222,-38.69210850690044,-138.0693169438644
1000.0020265579224,-40.034144158008125,-141.7642681219801
1122.012734413147,-42.266468343951054,-155.82865390738908
1258.9246034622192,-44.23841262650579,-149.76396078006414
1412.5406742095947,-44.83734502620506,-151.12168829169156
1584.8875045776367,-48.84406747644786,-165.35631960619705
1778.2747745513916,-48.63969124725678,-150.14852866995454
1995.2654838562012,-52.721926428667174,-149.74347066247
2238.720655441284,-53.402171277441596,-169.36795230084434
2511.8887424468994,-55.02400712967271,-131.74393223038305
2818.375825881958,-56.67928354798871,-159.1319392101263
3162.279725074768,-69.2736821560127,-156.21685271830313
3548.1303930282593,-61.800719619011495,174.98177700339906
3981.068730354309,-65.27914878805358,-125.84316780393388
4466.831684112549,-76.5700104523646,-2.47082355234094
5011.871457099915,-55.43972749033286,-150.3452811163987
5623.415112495422,-58.66498413804316,144.11480983609678
6309.568881988525,-55.40708547657749,-83.67295051176406
7079.452276229858,-60.93442230466412,-139.98076108142885
7943.287491798401,-53.91844065373015,-127.90637812287257
8912.503719329834,-53.321330523856936,-49.47160813397664
10000.00536441803,-53.69936729714482,-127.90146043691033
11220.186948776245,-73.70612072678371,163.0688710924118
12589.260935783386,-55.99411682755787,-128.2222523222438
14125.37693977356,-55.271372526359926,-137.36352526678556
15848.934650421143,-54.81430821259003,-121.6121630320142
17782.792448997498,-63.93098040827263,-178.49427030203282
19952.625036239624,-55.767004048608165,-158.72215400622085
22387.20655441284,-53.21054166065504,-166.93716543001997
25118.857622146606,-53.67284689266664,-178.77757007381305
28183.83276462555,-62.66360290613402,-108.82508523522336
31622.782349586487,-59.892622080468776,-161.0505925288382
35481.33373260498,-57.68888106211848,170.94672641272163
39810.71710586548,-57.517050076837194,141.7682267785387
44668.36154460907,-56.17842695247439,134.9409024758964
50118.72947216034,-60.309705749016686,-128.78534542138303
56234.13622379303,-54.79896640285788,171.71645707983916
63095.733523368835,-58.72369129852657,147.84868793543734
70794.58236694336,-80.61941211469076,38.55443919439269
79432.83021450043,-60.898657927054494,131.05234915591942
89125.09679794312,-60.54966612455401,157.52934914071855
99999.99403953552,-61.0635428453605,111.56192606324176
