t1,ch1,t2,ch2
-0.015565854110512128,-2.6246573066711427,-0.015565729110512128,-0.044098739624023435
-0.015545854110512129,-2.619688129425049,-0.015545729110512128,-0.03912986755371094
-0.01552585411051213,-2.619688129425049,-0.01552572911051213,-0.019254379272460938
-0.015505854110512128,-2.619688129425049,-0.015505729110512128,-0.0043477630615234375
-0.01548585411051213,-2.619688129425049,-0.015485729110512129,-0.03416099548339844
-0.015465854110512128,-2.619688129425049,-0.015465729110512128,-0.03912986755371094
-0.01544585411051213,-2.6246573066711427,-0.015445729110512129,-0.03912986755371094
-0.015425854110512128,-2.619688129425049,-0.015425729110512128,-0.014285507202148436
-0.015405854110512129,-2.6246573066711427,-0.015405729110512129,-0.009316635131835936
-0.015385854110512128,-2.619688129425049,-0.015385729110512128,-0.024223251342773436
-0.015365854110512129,-2.619688129425049,-0.015365729110512129,-0.05403648376464844
-0.015345854110512128,-2.6246573066711427,-0.015345729110512128,-0.03912986755371094
-0.015325854110512129,-2.619688129425049,-0.015325729110512129,-0.009316635131835936
-0.015305854110512128,-2.6296264839172365,-0.015305729110512128,0.010558853149414063
-0.015285854110512129,-2.6246573066711427,-0.015285729110512129,-0.014285507202148436
-0.015265854110512128,-2.614718952178955,-0.015265729110512128,-0.05403648376464844
-0.015245854110512129,-2.6246573066711427,-0.015245729110512128,-0.044098739624023435
-0.015225854110512128,-2.619688129425049,-0.015225729110512128,-0.014285507202148436
-0.015205854110512129,-2.6246573066711427,-0.015205729110512128,-0.0043477630615234375
-0.01518585411051213,-2.6345956611633303,-0.01518572911051213,-0.029192123413085937
-0.015165854110512128,-2.639564838409424,-0.015165729110512128,-0.05403648376464844
-0.01514585411051213,-2.6296264839172365,-0.015145729110512129,-0.04906761169433593
-0.015125854110512128,-2.6296264839172365,-0.015125729110512128,-0.014285507202148436
-0.015105854110512129,-2.6246573066711427,-0.015105729110512129,-0.0043477630615234375
-0.015085854110512128,-2.6296264839172365,-0.015085729110512128,-0.03416099548339844
-0.015065854110512129,-2.619688129425049,-0.015065729110512129,-0.04906761169433593
-0.015045854110512128,-2.6246573066711427,-0.015045729110512128,-0.03416099548339844
-0.015025854110512129,-2.614718952178955,-0.015025729110512129,-0.014285507202148436
-0.015005854110512128,-2.6246573066711427,-0.015005729110512128,-0.019254379272460938
-0.014985854110512129,-2.6246573066711427,-0.014985729110512129,-0.024223251342773436
-0.014965854110512128,-2.619688129425049,-0.014965729110512128,-0.03416099548339844
-0.014945854110512129,-2.614718952178955,-0.014945729110512129,-0.019254379272460938
-0.014925854110512128,-2.619688129425049,-0.014925729110512128,-0.009316635131835936
-0.014905854110512129,-2.6246573066711427,-0.014905729110512128,-0.019254379272460938
-0.01488585411051213,-2.619688129425049,-0.01488572911051213,-0.03416099548339844
-0.014865854110512128,-2.614718952178955,-0.014865729110512128,-0.024223251342773436
-0.01484585411051213,-2.6246573066711427,-0.01484572911051213,-0.029192123413085937
-0.014825854110512128,-2.6246573066711427,-0.014825729110512128,-0.019254379272460938
-0.01480585411051213,-2.6246573066711427,-0.014805729110512129,-0.024223251342773436
-0.014785854110512128,-2.6246573066711427,-0.014785729110512128,-0.029192123413085937
-0.014765854110512129,-2.6296264839172365,-0.014765729110512129,-0.029192123413085937
-0.014745854110512128,-2.6296264839172365,-0.014745729110512128,-0.044098739624023435
-0.014725854110512129,-2.6246573066711427,-0.014725729110512129,-0.014285507202148436
-0.014705854110512128,-2.6296264839172365,-0.014705729110512128,-0.029192123413085937
-0.014685854110512129,-2.6345956611633303,-0.014685729110512129,-0.029192123413085937
-0.014665854110512128,-2.6296264839172365,-0.014665729110512128,-0.029192123413085937
-0.014645854110512129,-2.6246573066711427,-0.014645729110512129,-0.03912986755371094
-0.014625854110512128,-2.614718952178955,-0.014625729110512128,-0.029192123413085937
-0.014605854110512129,-2.619688129425049,-0.014605729110512129,-0.019254379272460938
-0.014585854110512128,-2.6296264839172365,-0.014585729110512128,-0.029192123413085937
-0.014565854110512129,-2.6296264839172365,-0.014565729110512128,-0.029192123413085937
-0.01454585411051213,-2.6345956611633303,-0.01454572911051213,-0.03912986755371094
-0.014525854110512128,-2.614718952178955,-0.014525729110512128,-0.029192123413085937
-0.01450585411051213,-2.6296264839172365,-0.01450572911051213,-0.029192123413085937
-0.014485854110512128,-2.6296264839172365,-0.014485729110512128,-0.029192123413085937
-0.01446585411051213,-2.619688129425049,-0.014465729110512129,-0.029192123413085937
-0.014445854110512128,-2.6246573066711427,-0.014445729110512128,-0.029192123413085937
-0.014425854110512129,-2.619688129425049,-0.014425729110512129,-0.029192123413085937
-0.014405854110512128,-2.6345956611633303,-0.014405729110512128,-0.03416099548339844
-0.014385854110512129,-2.619688129425049,-0.014385729110512129,-0.019254379272460938
-0.014365854110512128,-2.6246573066711427,-0.014365729110512128,-0.029192123413085937
-0.014345854110512129,-2.6246573066711427,-0.014345729110512129,-0.029192123413085937
-0.014325854110512128,-2.619688129425049,-0.014325729110512128,-0.024223251342773436
-0.014305854110512129,-2.619688129425049,-0.014305729110512129,-0.019254379272460938
-0.014285854110512128,-2.6246573066711427,-0.014285729110512128,-0.019254379272460938
-0.014265854110512129,-2.6246573066711427,-0.014265729110512129,-0.019254379272460938
-0.01424585411051213,-2.6246573066711427,-0.01424572911051213,-0.029192123413085937
-0.014225854110512129,-2.6246573066711427,-0.014225729110512128,-0.019254379272460938
-0.01420585411051213,-2.6246573066711427,-0.01420572911051213,-0.019254379272460938
-0.014185854110512128,-2.614718952178955,-0.014185729110512128,0.010558853149414063
-0.01416585411051213,-2.614718952178955,-0.014165729110512129,0.0006211090087890625
-0.014145854110512128,-2.619688129425049,-0.014145729110512128,-0.11863182067871093
-0.01412585411051213,-2.6296264839172365,-0.014125729110512129,-0.22297813415527343
-0.014105854110512128,-2.619688129425049,-0.014105729110512128,-0.06397422790527343
-0.014085854110512129,-2.6246573066711427,-0.014085729110512129,0.27887794494628904
-0.014065854110512128,-2.6296264839172365,-0.014065729110512128,0.33353553771972655
-0.014045854110512129,-2.6246573066711427,-0.014045729110512129,-0.22794700622558592
-0.014025854110512128,-2.6246573066711427,-0.014025729110512128,-0.7447097015380859
-0.014005854110512129,-2.619688129425049,-0.014005729110512129,-0.3322933197021484
-0.013985854110512128,-2.619688129425049,-0.013985729110512128,0.6714188385009765
-0.013965854110512129,-2.6296264839172365,-0.013965729110512129,0.8304227447509765
-0.013945854110512128,-2.619688129425049,-0.013945729110512128,-0.3124178314208984
-0.013925854110512129,-2.619688129425049,-0.013925729110512129,-1.2068148040771485
-0.01390585411051213,-2.614718952178955,-0.01390572911051213,-0.42173301696777343
-0.013885854110512129,-2.6296264839172365,-0.013885729110512128,1.0093021392822266
-0.01386585411051213,-2.614718952178955,-0.01386572911051213,0.9794889068603515
-0.013845854110512128,-2.619688129425049,-0.013845729110512128,-0.5558925628662109
-0.01382585411051213,-2.619688129425049,-0.013825729110512129,-1.3558809661865234
-0.013805854110512128,-2.6246573066711427,-0.013805729110512128,-0.20807151794433593
-0.013785854110512129,-2.6246573066711427,-0.013785729110512129,1.1583683013916015
-0.013765854110512128,-2.639564838409424,-0.013765729110512128,0.7509207916259766
-0.013745854110512129,-2.6246573066711427,-0.013745729110512129,-0.7546474456787109
-0.013725854110512128,-2.6246573066711427,-0.013725729110512128,-1.1471883392333984
-0.013705854110512129,-2.619688129425049,-0.013705729110512129,0.08509193420410156
-0.013685854110512128,-2.6246573066711427,-0.013685729110512128,1.0192398834228515
-0.013665854110512129,-2.6246573066711427,-0.013665729110512129,0.39316200256347655
-0.013645854110512128,-2.6246573066711427,-0.013645729110512128,-0.7496785736083984
-0.013625854110512129,-2.6246573066711427,-0.013625729110512129,-0.7546474456787109
-0.01360585411051213,-2.6246573066711427,-0.01360572911051213,0.23415809631347656
-0.013585854110512129,-2.639564838409424,-0.013585729110512128,0.706200942993164
-0.01356585411051213,-2.6246573066711427,-0.01356572911051213,0.09502967834472656
-0.013545854110512128,-2.619688129425049,-0.013545729110512128,-0.5757680511474609
-0.01352585411051213,-2.619688129425049,-0.01352572911051213,-0.38695091247558594
-0.013505854110512128,-2.6246573066711427,-0.013505729110512128,0.23912696838378905
-0.01348585411051213,-2.6296264839172365,-0.013485729110512129,0.38819313049316406
-0.013465854110512128,-2.614718952178955,-0.013465729110512128,-0.06894309997558594
-0.013445854110512129,-2.619688129425049,-0.013445729110512129,-0.35713768005371094
-0.013425854110512128,-2.619688129425049,-0.013425729110512128,-0.14844505310058592
-0.013405854110512129,-2.6246573066711427,-0.013405729110512129,0.18943824768066406
-0.013385854110512128,-2.6296264839172365,-0.013385729110512128,0.14968727111816404
-0.013365854110512129,-2.6246573066711427,-0.013365729110512129,-0.14844505310058592
-0.013345854110512128,-2.6296264839172365,-0.013345729110512128,-0.21304039001464842
-0.013325854110512129,-2.619688129425049,-0.013325729110512129,0.015527725219726562
-0.013305854110512128,-2.6246573066711427,-0.013305729110512128,0.13478065490722654
-0.013285854110512129,-2.6345956611633303,-0.013285729110512129,-0.009316635131835936
-0.01326585411051213,-2.619688129425049,-0.01326572911051213,-0.17328941345214843
-0.013245854110512129,-2.6097497749328613,-0.013245729110512128,-0.10869407653808594
-0.01322585411051213,-2.619688129425049,-0.01322572911051213,0.08012306213378906
-0.013205854110512128,-2.6246573066711427,-0.013205729110512128,0.10496742248535156
-0.01318585411051213,-2.6345956611633303,-0.01318572911051213,-0.07888084411621094
-0.013165854110512128,-2.6296264839172365,-0.013165729110512128,-0.18322715759277344
-0.01314585411051213,-2.6345956611633303,-0.013145729110512129,-0.07391197204589843
-0.013125854110512128,-2.619688129425049,-0.013125729110512128,0.10496742248535156
-0.013105854110512129,-2.619688129425049,-0.013105729110512129,0.07515419006347655
-0.013085854110512128,-2.614718952178955,-0.013085729110512128,-0.10869407653808594
-0.013065854110512129,-2.619688129425049,-0.013065729110512129,-0.16335166931152342
-0.013045854110512128,-2.6246573066711427,-0.013045729110512128,-0.029192123413085937
-0.013025854110512129,-2.6296264839172365,-0.013025729110512129,0.08509193420410156
-0.013005854110512128,-2.619688129425049,-0.013005729110512128,0.03043434143066406
-0.012985854110512129,-2.619688129425049,-0.012985729110512129,-0.11366294860839843
-0.01296585411051213,-2.619688129425049,-0.01296572911051213,-0.12856956481933593
-0.012945854110512129,-2.6246573066711427,-0.012945729110512129,0.0006211090087890625
-0.01292585411051213,-2.6345956611633303,-0.01292572911051213,0.06521644592285156
-0.012905854110512129,-2.6246573066711427,-0.012905729110512128,0.0006211090087890625
-0.01288585411051213,-2.6246573066711427,-0.01288572911051213,-0.10372520446777343
-0.012865854110512128,-2.6296264839172365,-0.012865729110512128,-0.07888084411621094
-0.01284585411051213,-2.6246573066711427,-0.01284572911051213,0.015527725219726562
-0.012825854110512128,-2.614718952178955,-0.012825729110512128,0.03540321350097656
-0.01280585411051213,-2.614718952178955,-0.012805729110512129,-0.029192123413085937
-0.012785854110512128,-2.619688129425049,-0.012785729110512128,-0.08384971618652344
-0.012765854110512129,-2.6246573066711427,-0.012765729110512129,-0.03416099548339844
-0.012745854110512128,-2.6296264839172365,-0.012745729110512128,0.005589981079101562
-0.012725854110512129,-2.619688129425049,-0.012725729110512129,0.005589981079101562
-0.012705854110512128,-2.619688129425049,-0.012705729110512128,-0.05403648376464844
-0.012685854110512129,-2.6246573066711427,-0.012685729110512129,-0.06397422790527343
-0.012665854110512128,-2.6296264839172365,-0.012665729110512128,-0.014285507202148436
-0.012645854110512129,-2.619688129425049,-0.012645729110512129,0.0006211090087890625
-0.01262585411051213,-2.6296264839172365,-0.01262572911051213,-0.024223251342773436
-0.012605854110512129,-2.619688129425049,-0.012605729110512129,-0.059005355834960936
-0.01258585411051213,-2.6296264839172365,-0.01258572911051213,-0.03912986755371094
-0.012565854110512129,-2.6246573066711427,-0.012565729110512128,-0.0043477630615234375
-0.01254585411051213,-2.6296264839172365,-0.01254572911051213,-0.009316635131835936
-0.012525854110512128,-2.619688129425049,-0.012525729110512128,-0.03912986755371094
-0.01250585411051213,-2.619688129425049,-0.012505729110512129,-0.044098739624023435
-0.012485854110512128,-2.6246573066711427,-0.012485729110512128,-0.024223251342773436
-0.012465854110512129,-2.6296264839172365,-0.012465729110512129,-0.009316635131835936
-0.012445854110512128,-2.619688129425049,-0.012445729110512128,-0.014285507202148436
-0.012425854110512129,-2.6246573066711427,-0.012425729110512129,-0.04906761169433593
-0.012405854110512128,-2.6246573066711427,-0.012405729110512128,-0.03912986755371094
