freq,gain,phase
49.99339580535889,-24.670178611375185,149.20439289530665
54.329633712768555,-19.421591058751847,-167.05670879754396
59.023499488830566,-19.88651906283343,-94.33868907986496
64.11969661712646,-18.673148861557777,-52.481909863581656
69.67782974243164,-23.049142077569197,105.55845671251599
75.6978988647461,-19.285263756569005,97.5634146139136
82.23950862884521,-17.081566300016384,37.94314384528755
89.34736251831055,-24.743811054004414,19.516042776020576
97.08106517791748,-20.43077998980994,-146.7920081779476
105.47041893005371,-25.144341095765107,160.71810387352303
114.60483074188232,-14.69720426791568,-141.26428818941142
124.51410293579102,-11.98011407184153,-174.17808605515722
135.27274131774902,-19.901705669924652,-128.34016082448522
146.97015285491943,-12.605772731135723,-126.24452059081291
159.68084335327148,-15.265773708766435,76.23761036421365
173.49421977996826,-19.32709880242853,-96.03475055199449
188.49968910217285,-24.754574330639628,-136.79164464668312
204.8015594482422,-19.717821056624523,-158.55009968480667
222.5041389465332,-41.006001014012526,-111.54152448189642
241.74153804779053,-29.712577848511955,77.5533844399313
262.6478672027588,-28.46262364496473,-150.57006537846152
285.37213802337646,-30.91189833893296,147.27462647514278
310.0484609603882,-28.384815261690797,-155.85770685002353
336.8556499481201,-22.42653643822113,167.31077819140415
365.9874200820923,-26.728214755311974,170.18994555084683
397.6374864578247,-20.358284073396202,173.20263954359018
432.01446533203125,-19.524257613458374,-164.4334264771467
469.3865776062012,-19.702873465453344,-177.16050273560813
509.9773406982422,-17.407821695822992,172.63391837106622
554.0698766708374,-16.461793306283685,-179.13719130312188
601.9920110702515,-15.332161341380846,178.33870138539663
654.0417671203613,-13.73499843970338,172.90144026970844
710.606575012207,-11.435378877235715,178.91336114464738
772.0589637756348,-9.340294695774583,171.3952773901659
838.8161659240723,-8.789955820195397,174.99488953572273
911.3550186157227,-7.3032833775828765,171.1783502520525
990.1672601699829,-6.511114460748503,170.13935885324045
1075.8042335510254,-4.297214460267318,169.73829049616182
1168.8321828842163,-2.6073751336287416,174.25657671282687
1269.906759262085,-1.8101842725247193,170.6647137947835
1379.7283172607422,-0.28453277534152543,168.38752519833722
1499.0419149398804,1.10987331409314,166.27114552956067
1628.682017326355,2.444802592135205,166.4267409176382
1769.527792930603,4.086515537191836,165.31976735967714
1922.5478172302246,5.54546152343068,166.34530996324224
2088.800072669983,6.746082209903027,163.19257552475557
2269.431948661804,8.726409576717346,162.82706797002075
2465.6951427459717,9.507740085332035,161.8919708343905
2678.915858268738,11.320032172310162,160.72255529657164
2910.5842113494873,12.671016434671856,157.93599363704814
3162.279725074768,14.148716195304281,158.2074397882705
3435.7458353042603,15.249884211624726,153.64546042276638
3732.8600883483887,16.75360706127441,152.29426045376684
4055.6639432907104,17.83426089360476,151.35814987773173
4406.377673149109,19.6313301124625,149.038665828598
4787.430167198181,20.84463591821923,146.08574654766107
5201.444029808044,22.35880011364788,143.4017731181091
5651.25048160553,23.979380232548447,140.14537360858776
6139.9489641189575,24.87243948552615,137.3547718207252
6670.922040939331,26.576515684568065,133.09878830489401
7247.790694236755,28.03329033030812,126.99559252500751
7874.5633363723755,28.840963167632548,124.94959857120577
8555.53150177002,30.23652432295103,124.24177792948532
9295.38905620575,30.56397442800586,114.83619942213878
10099.232196807861,32.55570748609218,110.10022705082751
10972.589254379272,33.732978966995226,107.94365556408879
11921.465396881104,35.079662263853585,100.67559997172877
12952.402234077454,36.17725339165202,96.0180171090702
14072.4778175354,36.80162898847801,86.5635350240013
15289.440751075745,38.952029491003834,80.56531795021222
16611.620783805847,39.54455263252166,73.52900926245894
18048.152327537537,40.20185580006897,57.900969022022736
19608.89995098114,40.81379364046618,45.47106388405628
21304.622292518616,41.17764027191456,29.32678511292707
23146.986961364746,41.3829351416837,16.267779264255257
25148.674845695496,41.19501373445935,1.0608308717099044
27323.45461845398,40.66640938510712,-14.7047134774383
29686.301946640015,40.83214254624083,-27.583460111252883
32253.488898277283,40.7219692193711,-43.005395272230395
35042.68825054169,40.05795022989715,-57.07606443885573
38073.07779788971,40.12513288613053,-68.13541864483703
41365.53406715393,39.86022601530234,-78.50131375136708
44942.706823349,39.64722547394806,-89.4728443747724
48829.227685928345,39.07149235935127,-100.01476120896872
53051.82933807373,39.15195070115631,-108.57153100982313
57639.59884643555,38.314952287560054,-117.52070926862174
62624.11177158356,38.225419234490545,-124.72268100240818
68039.670586586,37.609210542005826,-133.61350884003727
73923.54309558868,36.22756978112852,-143.50570549448736
80316.24555587769,34.91658286426321,-156.19316430674948
87261.76619529724,33.48635735609042,-165.03899406269568
94807.90793895721,32.39332968251272,-172.5320473447474
103006.63113594055,30.475771419812865,175.95844948833846
111914.35158252716,28.628360079690047,168.2394885371408
121592.38755702972,26.74684724451442,160.39479826878886
132107.34724998474,25.30484515344706,147.23486749535007
143531.62050247192,23.46422702947917,139.2643324288779
155943.82584095,21.716359740392413,131.75133058702718
169429.40652370453,19.936384751231447,121.3060854318256
184081.18188381195,17.521970489409643,113.01645616323519
200000.00298023224,15.95369347783418,105.47061530174008
